수원시정_만족도,경제사회적_위치,성별,연령대3,가구원_수1,가구원_수2,수원시_생활권,월평균_가구소득,연령대2,year,거주_동,주택_유형,거주_구,연령대1,종교,정책_관심도,수원_거주_기간
ADD3,DM12,DM1,DM23,DM71,DM72,DM32,DM11,DM22,2023,DM31,DM9,DM3,DM21,DM6,ADD1,DM7
2,2,2,1,2,3,5,4,1,2023,34,1,4,2,3,1,3
3,1,1,1,2,2,6,5,1,2023,33,1,4,3,2,2,1
3,1,2,4,1,1,6,2,3,2023,33,1,4,7,1,3,4
3,3,2,1,2,4,5,3,1,2023,34,1,4,2,3,2,2
3,3,2,3,2,2,6,4,2,2023,33,1,4,6,2,2,3
2,2,1,2,2,3,6,6,2,2023,33,1,4,4,5,1,1
3,3,2,2,2,4,5,5,2,2023,34,1,4,4,3,1,3
3,3,1,3,2,2,6,6,2,2023,33,1,4,5,3,2,3
2,1,2,1,1,1,6,3,1,2023,33,1,4,2,5,2,1
3,2,2,1,2,2,4,2,1,2023,18,1,2,3,2,2,2
3,1,2,2,2,2,6,5,2,2023,33,1,4,3,5,2,2
3,2,1,2,2,4,2,5,2,2023,20,4,2,3,2,1,2
3,1,2,2,2,3,5,3,2,2023,34,1,4,4,2,3,3
2,3,1,2,2,3,2,7,2,2023,14,1,2,4,5,3,2
2,1,1,2,1,1,4,3,2,2023,18,1,2,3,2,2,3
3,2,1,3,2,3,2,6,2,2023,20,4,2,5,5,1,3
3,2,2,3,2,4,5,3,2,2023,34,1,4,5,1,1,3
2,1,1,1,2,3,4,3,1,2023,18,1,2,3,2,1,3
2,1,1,1,2,3,2,5,1,2023,20,4,2,3,5,1,2
3,3,1,3,2,2,2,5,2,2023,14,1,2,5,1,3,2
3,1,1,2,2,4,2,6,2,2023,20,4,2,3,5,1,2
3,1,2,1,2,2,1,5,1,2023,37,2,4,3,5,3,3
3,3,1,3,2,3,5,5,2,2023,34,1,4,5,2,3,4
2,1,1,1,1,1,4,3,1,2023,18,1,2,3,1,1,3
3,1,1,1,2,3,2,6,1,2023,20,3,2,2,5,2,2
3,1,1,3,2,2,2,6,2,2023,14,1,2,5,5,2,4
3,2,1,3,2,4,5,4,2,2023,34,3,4,5,1,1,3
3,1,1,4,2,2,2,5,3,2023,14,1,2,6,5,2,4
3,3,2,1,1,1,4,3,1,2023,18,3,2,2,2,2,1
1,2,1,3,2,2,5,4,2,2023,34,3,4,6,1,1,3
3,3,2,1,2,2,4,5,1,2023,18,3,2,2,3,2,3
3,3,1,4,2,2,5,3,3,2023,42,1,4,6,5,2,4
3,3,1,3,2,2,4,3,2,2023,18,2,2,5,5,1,4
3,3,1,2,2,3,1,6,2,2023,37,2,4,3,5,2,4
1,1,2,3,2,3,5,3,2,2023,34,3,4,6,2,2,4
2,2,2,1,2,3,2,6,1,2023,14,1,2,3,5,3,2
3,3,2,3,2,2,4,3,2,2023,18,2,2,6,3,2,6
3,1,2,3,2,2,5,3,2,2023,34,3,4,6,3,3,4
3,2,2,2,2,3,2,6,2,2023,14,1,2,3,5,2,2
3,1,2,4,2,2,5,3,3,2023,34,3,4,7,3,2,3
2,2,2,2,2,3,2,6,2,2023,14,1,2,3,1,3,2
3,3,2,2,2,2,2,4,2,2023,13,3,2,4,5,1,6
3,2,1,3,2,2,5,3,2,2023,34,3,4,6,3,3,3
2,2,2,2,2,3,2,6,2,2023,14,1,2,4,2,2,2
3,2,1,1,2,2,2,5,1,2023,13,3,2,3,3,2,1
3,2,1,4,2,2,5,3,3,2023,34,3,4,7,3,2,4
3,1,2,3,1,1,2,2,2,2023,13,3,2,5,1,1,4
2,1,1,1,2,3,5,5,1,2023,34,1,4,2,2,2,4
3,1,2,3,2,2,2,4,2,2023,13,3,2,5,3,2,5
1,2,2,3,2,3,5,6,2,2023,34,1,4,5,5,2,6
3,1,1,1,2,2,2,4,1,2023,13,3,2,3,5,2,1
3,3,1,2,2,2,5,5,2,2023,34,1,4,3,2,2,5
3,2,2,2,2,2,5,5,2,2023,34,1,4,4,2,2,4
3,3,1,3,2,3,5,7,2,2023,42,1,4,5,5,1,3
2,2,1,2,2,2,5,7,2,2023,34,1,4,4,2,2,4
3,2,1,4,2,2,5,6,3,2023,34,1,4,7,1,2,6
3,2,1,3,2,2,5,1,2,2023,34,1,4,6,2,3,6
2,3,2,2,1,1,5,5,2,2023,34,1,4,3,3,2,5
3,1,1,1,2,3,5,6,1,2023,34,1,4,2,2,2,4
3,3,2,2,2,3,5,6,2,2023,42,1,4,4,5,2,3
3,1,2,1,2,3,5,4,1,2023,34,1,4,2,2,2,4
3,2,1,3,2,2,5,4,2,2023,34,1,4,5,5,2,4
2,1,2,4,2,2,5,1,3,2023,34,1,4,7,5,2,6
2,1,1,2,2,2,5,4,2,2023,34,1,4,4,5,2,6
2,2,2,3,2,2,5,2,2,2023,34,1,4,6,2,2,5
2,1,2,3,1,1,5,1,2,2023,34,1,4,5,5,2,5
3,1,2,4,2,2,5,1,3,2023,34,1,4,7,5,2,7
3,3,1,2,2,3,5,7,2,2023,42,1,4,4,5,2,3
3,2,1,1,2,3,3,4,1,2023,3,1,1,2,3,2,4
3,1,2,3,2,2,3,3,2,2023,3,1,1,5,5,3,4
2,2,2,3,2,2,3,6,2,2023,3,1,1,5,5,2,3
2,2,1,2,1,1,3,4,2,2023,3,1,1,3,5,2,5
2,1,2,2,2,2,3,4,2,2023,3,1,1,4,5,2,2
2,2,2,2,2,2,3,5,2,2023,3,1,1,3,2,2,2
2,1,1,3,2,3,3,3,2,2023,3,1,1,6,2,2,5
2,1,2,1,2,3,3,4,1,2023,3,1,1,2,2,2,4
2,2,1,2,2,3,3,4,2,2023,3,1,1,3,2,2,4
2,1,1,3,2,2,3,3,2,2023,3,1,1,6,2,2,3
2,1,2,2,2,3,3,5,2,2023,8,3,1,3,3,2,3
2,1,1,4,2,2,3,2,3,2023,3,1,1,7,2,2,6
2,1,1,2,2,3,3,4,2,2023,3,1,1,4,2,2,3
2,2,2,4,2,2,3,1,3,2023,3,1,1,7,1,3,5
3,1,1,4,1,1,3,1,3,2023,8,3,1,7,5,2,7
2,1,1,1,1,1,3,2,1,2023,8,2,1,2,5,2,2
3,1,2,3,2,2,3,4,2,2023,8,3,1,6,5,2,6
1,1,2,2,2,2,4,2,2,2023,18,1,2,3,1,1,2
3,1,2,1,2,3,3,5,1,2023,8,3,1,2,5,2,4
2,1,1,2,1,1,4,2,2,2023,18,1,2,3,2,2,3
3,1,1,1,2,2,3,4,1,2023,8,3,1,2,5,2,4
2,1,1,2,2,3,4,2,2,2023,18,1,2,4,5,2,5
3,1,1,1,2,2,1,4,1,2023,30,3,3,2,5,2,1
3,1,2,2,2,3,3,6,2,2023,8,3,1,3,5,2,3
3,1,1,2,2,3,1,5,2,2023,30,3,3,3,2,3,2
3,1,1,3,2,2,1,3,2,2023,30,3,3,5,3,3,4
2,1,2,1,1,1,1,3,1,2023,30,3,3,2,5,2,1
3,1,1,1,1,1,3,3,1,2023,8,2,1,3,5,2,3
3,2,1,3,2,2,1,4,2,2023,30,3,3,6,2,3,3
3,1,1,4,1,1,1,2,3,2023,30,3,3,7,5,2,4
2,1,2,3,2,2,1,3,2,2023,30,3,3,6,1,2,4
2,1,1,1,1,1,1,2,1,2023,30,1,3,2,5,2,1
1,1,2,3,1,1,1,3,2,2023,30,3,3,5,3,1,4
3,1,1,2,2,2,1,5,2,2023,30,1,3,3,3,2,2
3,2,2,2,2,3,1,6,2,2023,30,3,3,3,5,2,3
3,3,2,1,2,2,4,4,1,2023,18,2,2,2,3,2,4
3,3,2,3,2,2,4,3,2,2023,18,2,2,6,5,1,6
3,2,2,4,1,1,1,2,3,2023,30,3,3,6,1,3,5
2,1,2,2,2,3,4,2,2,2023,18,1,2,3,5,3,5
3,1,1,2,2,2,1,4,2,2023,30,1,3,4,3,2,2
3,1,2,4,1,1,3,3,3,2023,8,3,1,7,5,2,7
3,2,1,3,2,2,1,4,2,2023,30,1,3,5,1,3,4
2,1,2,1,1,1,1,3,1,2023,30,1,3,2,5,1,1
3,1,1,4,1,1,1,3,3,2023,30,1,3,6,5,2,6
3,2,1,3,2,4,3,7,2,2023,8,1,1,5,5,2,5
2,3,2,3,2,2,4,5,2,2023,18,1,2,6,1,1,6
3,2,2,2,2,3,4,3,2,2023,18,2,2,4,5,1,4
3,2,1,4,2,2,1,2,3,2023,30,1,3,7,1,3,4
2,1,2,1,1,1,1,2,1,2023,30,1,3,2,2,2,1
2,1,1,1,1,1,1,3,1,2023,30,1,3,2,5,1,1
2,1,2,4,1,1,4,1,3,2023,18,1,2,7,1,1,7
3,2,2,4,2,2,3,5,3,2023,8,1,1,7,2,2,7
3,1,1,1,2,2,1,3,1,2023,30,1,3,2,5,2,1
2,1,2,2,2,2,4,3,2,2023,18,1,2,3,2,2,4
3,1,1,1,2,2,1,2,1,2023,30,1,3,3,2,2,1
2,1,2,1,2,2,1,6,1,2023,30,1,3,2,5,2,1
3,3,1,2,2,3,4,4,2,2023,18,2,2,4,5,1,3
3,1,1,2,2,3,1,5,2,2023,30,1,3,4,2,2,1
3,2,1,2,2,3,1,6,2,2023,30,1,3,4,2,3,3
2,1,1,4,1,1,1,2,3,2023,30,1,3,6,5,1,5
3,2,1,3,2,2,1,4,2,2023,30,1,3,5,2,3,3
3,2,2,3,2,2,1,4,2,2023,30,1,3,5,3,3,4
3,3,1,3,2,4,4,5,2,2023,18,2,2,5,2,2,5
3,3,2,1,2,3,2,3,1,2023,13,1,2,1,5,3,2
2,2,2,4,2,2,1,4,3,2023,30,1,3,7,2,2,5
3,3,1,3,2,3,4,5,2,2023,18,2,2,5,2,1,3
1,2,2,2,2,3,1,6,2,2023,30,1,3,3,5,3,3
3,1,2,3,2,2,3,4,2,2023,8,1,1,6,2,2,6
3,2,1,3,2,3,2,4,2,2023,13,1,2,5,5,3,2
3,2,2,3,2,3,1,6,2,2023,30,1,3,5,2,3,3
3,3,1,3,2,3,4,4,2,2023,18,2,2,5,5,2,4
3,1,1,2,2,3,3,6,2,2023,8,1,1,3,5,2,3
3,3,2,2,2,3,2,4,2,2023,13,1,2,4,5,2,2
3,2,2,2,2,2,1,4,2,2023,30,1,3,4,5,3,3
3,1,1,3,2,2,3,5,2,2023,8,1,1,6,5,2,6
3,3,1,2,1,1,2,3,2,2023,13,1,2,3,5,3,2
2,1,2,1,1,1,1,2,1,2023,30,1,3,3,5,2,2
3,2,1,4,2,2,3,4,3,2023,8,1,1,6,5,2,7
3,3,2,3,2,3,4,4,2,2023,18,2,2,5,2,2,4
2,1,1,3,2,2,3,5,2,2023,8,1,1,6,5,2,6
3,3,1,1,2,3,5,7,1,2023,42,1,4,2,5,2,3
3,3,2,3,2,3,4,5,2,2023,18,3,2,5,3,2,3
3,1,2,2,1,1,1,3,2,2023,30,1,3,4,5,2,3
3,2,1,4,2,2,3,6,3,2023,8,1,1,7,5,2,7
3,3,2,2,1,1,4,3,2,2023,18,3,2,4,3,1,4
1,2,2,2,2,3,1,5,2,2023,30,1,3,4,2,1,3
3,1,1,4,1,1,3,3,3,2023,8,1,1,7,5,2,7
3,3,2,3,2,3,4,5,2,2023,18,3,2,5,3,2,3
3,2,1,1,2,3,2,6,1,2023,13,1,2,2,5,3,3
3,1,1,3,1,1,4,2,2,2023,18,2,2,5,5,3,3
3,1,2,4,2,2,1,3,3,2023,30,1,3,6,1,1,5
3,1,1,1,2,2,2,5,1,2023,13,3,2,2,2,2,1
2,2,1,1,2,3,3,7,1,2023,8,1,1,2,5,2,4
3,3,2,3,2,3,4,5,2,2023,18,2,2,5,3,1,4
3,1,1,3,2,2,2,3,2,2023,13,3,2,5,2,1,4
2,3,1,4,2,2,2,3,3,2023,13,3,2,6,2,1,5
3,3,2,1,2,2,4,6,1,2023,18,2,2,2,2,2,3
2,1,2,4,2,2,1,3,3,2023,30,1,3,7,3,2,4
3,3,2,2,2,2,4,7,2,2023,18,3,2,4,3,1,3
3,1,2,4,2,2,1,3,3,2023,30,1,3,7,5,2,6
2,1,1,4,2,2,2,4,3,2023,13,3,2,7,1,2,7
3,2,1,3,2,3,5,3,2,2023,42,1,4,5,5,2,2
3,3,2,3,1,1,4,3,2,2023,18,3,2,5,2,1,4
3,3,1,2,2,4,2,6,2,2023,13,1,2,4,5,3,3
3,3,2,2,2,3,4,5,2,2023,18,3,2,4,3,3,4
3,3,2,2,2,3,4,5,2,2023,18,3,2,4,2,3,4
3,3,2,2,2,3,4,5,2,2023,18,3,2,4,3,2,3
3,2,2,4,1,1,2,1,3,2023,13,1,2,6,5,2,3
3,3,2,2,2,4,2,5,2,2023,12,1,2,3,3,1,4
3,2,1,4,2,2,2,2,3,2023,13,1,2,7,5,2,5
3,1,1,3,2,3,2,6,2,2023,12,3,2,5,5,1,4
3,2,2,4,2,2,2,2,3,2023,13,1,2,7,2,3,6
1,1,2,4,1,1,2,1,3,2023,12,3,2,7,2,1,7
3,1,1,4,2,2,2,2,3,2023,13,1,2,6,2,3,4
3,1,1,2,2,3,4,5,2,2023,16,1,2,4,5,2,2
3,1,1,2,2,2,4,5,2,2023,16,1,2,3,5,2,1
3,3,1,3,2,2,2,2,2,2023,13,1,2,5,3,3,3
1,1,2,3,2,2,2,4,2,2023,13,3,2,6,1,1,4
2,2,2,3,2,2,4,2,2,2023,16,1,2,6,5,1,4
2,1,1,1,2,3,4,6,1,2023,16,1,2,2,2,3,3
2,1,2,4,2,2,2,2,3,2023,13,3,2,7,3,1,5
3,2,1,1,2,3,2,6,1,2023,13,1,2,2,5,3,3
3,1,2,3,2,2,2,3,2,2023,13,3,2,5,2,2,3
3,1,1,4,2,2,4,3,3,2023,16,1,2,6,5,2,3
3,3,2,1,2,3,2,5,1,2023,13,1,2,2,5,3,2
3,1,1,3,2,2,2,3,2,2023,12,2,2,6,5,2,6
2,2,1,2,1,1,4,4,2,2023,16,1,2,4,5,2,2
1,1,2,3,2,2,2,2,2,2023,12,2,2,5,3,1,5
3,1,1,3,2,3,2,3,2,2023,13,1,2,6,2,2,5
1,1,1,1,1,1,2,2,1,2023,12,2,2,2,5,1,1
3,1,2,4,2,2,4,3,3,2023,15,4,2,7,5,3,4
1,1,1,4,2,2,2,1,3,2023,12,2,2,7,5,2,7
3,1,2,2,2,4,2,5,2,2023,13,1,2,3,2,3,2
3,1,2,4,2,2,2,2,3,2023,13,1,2,7,1,2,5
1,3,2,2,2,3,4,4,2,2023,15,4,2,4,5,1,3
1,1,2,1,2,2,2,4,1,2023,12,3,2,2,5,1,1
3,1,2,3,1,1,2,4,2,2023,13,3,2,5,2,1,3
3,1,2,3,2,3,2,5,2,2023,12,2,2,6,3,1,6
1,1,2,1,1,1,2,2,1,2023,13,3,2,2,5,2,3
3,1,1,4,2,2,2,2,3,2023,12,3,2,6,5,1,4
2,2,1,4,1,1,2,4,3,2023,13,3,2,7,3,1,4
3,2,1,3,1,1,4,3,2,2023,15,4,2,6,5,1,4
3,1,1,2,2,4,2,4,2,2023,12,3,2,4,5,2,3
3,3,1,3,1,1,4,6,2,2023,15,4,2,5,5,3,2
1,1,2,1,2,3,2,7,1,2023,12,1,2,2,5,1,4
3,1,1,1,2,2,4,3,1,2023,15,4,2,3,5,3,3
3,2,2,3,2,2,4,4,2,2023,15,4,2,5,5,2,4
2,1,2,1,2,2,4,2,1,2023,15,4,2,2,5,1,2
3,1,2,2,2,4,2,5,2,2023,12,1,2,4,5,1,4
3,2,1,2,2,3,3,4,2,2023,3,1,1,4,2,2,3
2,2,2,4,2,2,3,1,3,2023,3,1,1,7,1,2,4
1,2,1,4,2,2,3,4,3,2023,3,1,1,7,1,2,3
2,3,1,3,2,2,3,3,2,2023,3,1,1,5,5,2,2
2,2,2,1,2,3,3,3,1,2023,3,1,1,2,2,2,2
2,1,2,3,2,3,5,3,2,2023,40,3,4,5,2,2,3
3,2,1,3,2,2,4,5,2,2023,15,4,2,6,5,1,4
3,2,2,3,1,1,4,4,2,2023,15,4,2,6,5,1,4
2,2,2,4,1,1,4,4,3,2023,15,4,2,6,5,1,3
3,3,2,3,2,2,4,6,2,2023,15,3,2,6,5,1,4
3,3,2,1,2,3,4,7,1,2023,15,3,2,2,5,1,2
2,1,1,2,1,1,4,3,2,2023,15,3,2,3,5,2,2
3,1,1,2,1,1,4,4,2,2023,15,3,2,4,5,1,3
3,3,2,2,2,2,4,7,2,2023,15,3,2,3,5,2,5
3,3,2,3,2,2,4,7,2,2023,15,3,2,5,2,2,5
2,1,1,2,2,3,3,5,2,2023,8,3,1,4,5,2,4
3,3,2,2,2,3,4,7,2,2023,15,3,2,4,3,2,3
3,1,1,2,2,4,3,7,2,2023,8,1,1,4,5,2,4
2,2,1,2,2,3,2,6,2,2023,20,1,2,3,5,1,2
2,1,1,1,1,1,4,1,1,2023,15,3,2,2,5,1,1
2,1,1,1,2,2,2,7,1,2023,20,1,2,3,5,1,2
3,2,2,3,2,2,4,3,2,2023,15,3,2,6,1,2,5
3,1,1,4,1,1,4,3,3,2023,15,3,2,7,5,1,3
3,1,1,2,2,3,2,6,2,2023,20,1,2,4,2,2,3
2,1,2,3,1,1,4,2,2,2023,15,1,2,6,5,2,2
2,2,1,2,2,4,2,7,2,2023,20,1,2,3,2,1,4
3,2,1,2,2,3,2,6,2,2023,20,1,2,3,5,1,3
3,2,1,2,2,4,2,7,2,2023,20,1,2,4,5,1,3
2,1,1,1,2,3,4,7,1,2023,15,1,2,2,5,1,1
3,2,1,2,2,3,2,7,2,2023,20,1,2,4,2,2,3
3,2,1,2,2,3,4,5,2,2023,15,1,2,4,5,3,3
2,1,2,1,2,3,4,7,1,2023,15,1,2,2,5,2,4
1,1,1,2,2,3,2,3,2,2023,12,1,2,3,5,1,5
3,1,1,4,1,1,4,1,3,2023,15,3,2,7,5,3,4
1,1,1,1,2,3,2,5,1,2023,12,1,2,2,5,1,4
3,1,2,4,1,1,4,1,3,2023,15,3,2,7,1,2,4
3,2,2,2,1,1,4,5,2,2023,15,3,2,4,2,2,3
3,1,1,4,1,1,4,2,3,2023,16,3,2,7,5,3,4
3,1,1,1,1,1,4,2,1,2023,15,3,2,2,5,2,3
3,1,2,2,2,2,4,4,2,2023,16,3,2,3,5,2,1
3,3,2,3,2,2,6,7,2,2023,31,3,3,5,2,2,7
3,3,2,3,2,2,6,4,2,2023,31,3,3,6,3,2,7
3,2,2,3,2,2,4,5,2,2023,15,1,2,5,5,2,4
3,3,1,1,1,1,6,3,1,2023,31,2,3,3,5,2,5
2,1,1,4,2,2,4,2,3,2023,15,1,2,7,5,2,5
3,3,1,2,2,2,6,7,2,2023,31,2,3,3,5,1,5
1,1,1,3,1,1,4,3,2,2023,15,1,2,5,5,2,2
3,3,1,2,1,1,6,3,2,2023,31,2,3,3,5,3,5
2,1,2,3,2,2,5,3,2,2023,38,1,4,5,2,2,5
2,1,2,2,2,3,5,4,2,2023,38,1,4,4,2,2,4
3,3,1,1,1,1,6,3,1,2023,31,4,3,2,5,2,4
2,1,2,2,2,4,3,5,2,2023,9,1,1,4,2,2,3
3,3,2,2,1,1,4,6,2,2023,15,1,2,4,5,1,3
3,3,1,3,2,2,4,6,2,2023,15,3,2,5,5,3,4
3,1,1,4,1,1,4,1,3,2023,15,3,2,6,1,2,4
3,2,1,3,2,2,3,5,2,2023,1,1,1,5,5,3,6
3,1,2,4,1,1,3,3,3,2023,1,1,1,6,1,3,4
3,1,2,2,2,3,4,5,2,2023,22,1,2,4,5,3,4
3,2,2,1,1,1,6,2,1,2023,31,4,3,2,5,2,4
3,1,2,3,2,2,4,5,2,2023,22,1,2,5,5,3,4
3,3,1,1,1,1,6,2,1,2023,31,4,3,2,5,1,4
3,1,1,1,2,3,4,6,1,2023,22,1,2,2,5,3,4
3,3,2,1,1,1,6,3,1,2023,31,4,3,2,5,2,4
3,3,2,4,2,2,6,4,3,2023,31,1,3,6,1,1,6
3,3,1,3,2,3,6,7,2,2023,31,1,3,6,3,2,7
3,3,1,3,2,3,6,7,2,2023,31,1,3,6,2,1,7
3,3,1,1,2,2,6,7,1,2023,31,1,3,2,3,1,4
2,1,2,1,2,3,5,6,1,2023,40,1,4,2,2,2,3
2,2,1,3,2,2,5,6,2,2023,40,3,4,5,1,2,5
3,1,2,4,1,1,4,1,3,2023,16,3,2,7,2,2,4
3,3,1,2,1,1,6,3,2,2023,31,1,3,4,3,1,5
3,1,2,4,1,1,4,2,3,2023,16,3,2,7,3,1,4
3,1,2,1,2,2,4,4,1,2023,16,3,2,2,5,2,3
2,1,2,2,1,1,4,2,2,2023,15,3,2,3,2,1,1
3,3,2,1,2,2,6,7,1,2023,31,1,3,2,5,2,4
2,2,1,3,1,1,4,7,2,2023,15,3,2,6,5,2,3
1,1,1,1,1,1,4,2,1,2023,16,3,2,2,5,1,1
3,3,2,2,2,3,6,4,2,2023,31,1,3,4,2,1,6
3,1,2,1,2,3,4,5,1,2023,16,3,2,2,5,3,3
1,1,1,1,1,1,4,2,1,2023,16,3,2,2,5,1,1
3,1,2,3,2,3,4,6,2,2023,16,3,2,5,5,2,4
3,3,2,1,2,2,6,7,1,2023,31,1,3,2,5,3,4
3,1,1,3,2,3,4,6,2,2023,16,3,2,5,5,3,3
3,1,1,4,1,1,4,3,3,2023,16,3,2,6,2,1,5
3,2,2,3,2,2,4,6,2,2023,16,3,2,5,2,3,4
3,2,2,3,2,2,4,5,2,2023,16,3,2,5,5,3,5
3,1,2,2,1,1,4,3,2,2023,16,3,2,3,3,1,5
3,1,1,3,2,2,4,6,2,2023,16,3,2,5,5,3,3
3,2,2,3,2,2,4,7,2,2023,16,3,2,5,3,1,5
3,1,1,2,2,3,4,5,2,2023,16,2,2,4,5,3,3
3,1,2,1,2,3,4,6,1,2023,16,1,2,2,5,2,3
3,2,1,3,2,2,4,5,2,2023,16,3,2,5,2,3,4
3,1,2,2,2,2,4,6,2,2023,16,1,2,3,5,2,1
3,3,2,2,2,4,1,4,2,2023,29,3,3,4,2,1,6
3,3,1,2,2,3,2,4,2,2023,11,1,2,4,5,2,3
3,1,2,2,2,3,4,6,2,2023,16,2,2,4,5,3,2
3,3,2,3,2,2,1,7,2,2023,29,3,3,5,1,2,5
3,1,2,1,2,3,4,6,1,2023,16,1,2,2,5,3,3
1,1,1,3,2,2,4,5,2,2023,16,1,2,6,5,2,4
3,3,2,3,1,1,1,3,2,2023,29,3,3,5,3,2,7
3,2,2,3,1,1,4,5,2,2023,16,3,2,5,5,1,3
3,2,2,4,2,2,1,3,3,2023,29,3,3,6,5,1,6
3,3,1,3,2,2,4,7,2,2023,16,3,2,5,2,3,1
3,3,1,3,2,3,1,7,2,2023,29,3,3,5,3,2,7
3,3,1,1,2,4,1,4,1,2023,29,2,3,1,5,2,3
3,3,1,1,2,2,1,7,1,2023,29,3,3,3,5,2,5
3,3,1,2,2,3,1,7,2,2023,29,3,3,3,5,3,4
3,3,1,3,2,2,1,7,2,2023,29,1,3,6,2,3,7
3,3,1,4,2,2,1,5,3,2023,29,1,3,7,3,1,7
3,3,1,2,2,3,1,7,2,2023,29,1,3,4,3,2,5
3,1,1,2,2,2,2,4,2,2023,14,3,2,4,2,2,1
3,1,1,4,2,2,2,3,3,2023,14,3,2,6,1,2,4
3,1,2,2,2,2,2,4,2,2023,14,3,2,4,2,1,3
2,1,1,3,2,2,2,3,2,2023,14,1,2,5,5,1,3
2,1,1,1,1,1,2,2,1,2023,14,1,2,2,5,1,1
3,2,1,3,2,2,2,3,2,2023,14,1,2,6,1,3,4
2,1,2,1,1,1,2,3,1,2023,14,1,2,2,5,1,1
3,1,1,1,1,1,2,3,1,2023,14,1,2,2,5,2,2
3,1,1,4,2,2,2,2,3,2023,14,1,2,6,3,3,5
3,1,1,1,1,1,2,2,1,2023,14,3,2,2,5,1,2
3,1,1,2,1,1,2,3,2,2023,14,1,2,3,3,2,3
3,1,1,3,2,2,2,4,2,2023,14,1,2,5,3,3,5
3,1,2,2,1,1,2,4,2,2023,14,1,2,3,5,1,3
3,1,1,1,2,2,1,4,1,2023,30,3,3,3,2,1,3
3,1,1,3,2,2,1,2,2,2023,30,1,3,5,2,2,5
3,1,1,4,1,1,1,3,3,2023,30,1,3,7,2,3,6
3,1,1,1,2,2,1,5,1,2023,30,1,3,3,2,2,4
3,2,1,3,2,2,5,5,2,2023,36,1,4,5,5,3,5
3,3,2,3,2,3,5,3,2,2023,36,1,4,5,2,2,7
3,2,2,1,1,1,5,2,1,2023,36,1,4,2,5,2,1
3,2,1,2,1,1,5,3,2,2023,36,1,4,4,5,2,1
3,1,2,4,1,1,1,1,3,2023,37,1,4,7,2,2,7
3,1,2,1,2,3,1,7,1,2023,10,1,1,2,5,1,4
3,1,1,2,2,3,1,3,2,2023,37,1,4,4,5,2,4
3,1,2,1,2,4,3,7,1,2023,9,1,1,2,3,1,4
3,1,2,2,1,1,1,3,2,2023,37,1,4,3,5,3,1
3,2,1,1,2,3,3,7,1,2023,9,1,1,3,5,2,5
3,2,2,4,2,2,2,1,3,2023,11,2,2,7,5,2,5
3,3,1,3,2,3,2,4,2,2023,11,2,2,5,2,2,4
3,3,1,3,2,3,2,4,2,2023,11,1,2,5,2,2,3
SCORE2,DM14,DM1,DM23,DM81,DM82,DM33,DM13,DM22,2024,DM32,DM10,DM31,DM21,DM6,SCORE1,DM7
1,7,1,1,1,1,5,7,1,2024,40,1,4,2,5,2,1
3,7,2,2,2,4,4,12,2,2024,2,1,1,3,5,2,3
3,5,1,2,2,5,5,6,2,2024,41,1,4,3,5,2,3
3,6,1,2,2,4,2,12,2,2024,20,1,2,3,2,2,4
3,5,1,1,2,3,2,5,1,2024,19,1,2,2,5,2,5
3,7,2,2,2,4,3,9,2,2024,3,1,1,3,5,2,4
3,5,2,2,2,2,5,5,2,2024,39,1,4,3,5,2,3
2,4,2,2,2,3,1,5,2,2024,30,1,3,3,5,2,4
3,7,2,2,2,4,6,11,2,2024,27,1,3,3,2,2,3
3,5,2,2,2,2,5,10,2,2024,42,1,4,2,5,3,2
1,4,1,2,2,4,3,10,2,2024,4,1,1,3,1,2,4
2,6,1,2,2,2,4,10,2,2024,2,1,1,3,5,2,3
2,6,1,2,2,4,1,6,2,2024,44,1,4,3,2,2,4
3,6,1,2,2,4,6,6,2,2024,27,1,3,3,3,3,4
3,4,2,2,1,1,6,4,2,2024,31,4,3,3,2,2,3
2,6,1,2,2,5,3,11,2,2024,1,1,1,3,5,2,3
3,8,1,2,2,4,2,12,2,2024,20,1,2,3,5,1,2
3,6,1,2,2,3,3,12,2,2024,3,1,1,3,3,2,3
2,3,1,1,1,1,2,4,1,2024,14,3,2,2,5,2,4
3,5,2,2,2,2,6,9,2,2024,27,1,3,2,5,3,2
3,7,1,2,2,2,5,6,2,2024,42,1,4,2,5,2,5
2,6,2,2,2,4,6,12,2,2024,26,2,3,3,1,2,2
3,5,2,2,2,4,5,9,2,2024,41,1,4,3,3,1,6
3,6,2,2,2,2,5,10,2,2024,36,1,4,2,5,3,1
2,7,1,1,2,2,5,7,1,2024,38,1,4,2,5,2,2
3,7,2,2,2,4,3,7,2,2024,9,1,1,3,5,3,3
2,4,2,2,2,4,5,9,2,2024,34,1,4,3,1,3,3
3,5,2,2,2,4,4,11,2,2024,2,1,1,3,5,2,3
2,6,1,2,2,4,3,8,2,2024,5,1,1,3,5,1,3
3,5,2,2,2,4,5,7,2,2024,42,1,4,3,5,2,5
2,6,1,2,2,3,2,6,2,2024,21,1,2,3,5,2,6
2,5,1,2,2,3,4,8,2,2024,17,1,2,3,2,2,2
3,2,1,2,2,3,2,1,2,2024,12,3,2,3,5,2,5
3,5,1,2,2,4,5,7,2,2024,40,1,4,2,5,2,2
3,6,2,2,2,2,5,9,2,2024,42,1,4,3,1,2,4
1,3,1,2,1,1,2,3,2,2024,19,4,2,3,5,1,1
