질문번호,질문내용,답변,응답 수
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",경제살리기와 기업유치가 절실함,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",어린이보호구역 속도제한 타임설정,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",북수원자이에서 파장초보행로너무위험해요 보행로에 불법주차로 어린아이들이 다칠까걱정되요,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",주태가 들에 주차난과 생활 체육 시설이 필요,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",ㅡ,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",도로변에서 일반성인뿐만 아니라 교복입은 학생들이 담배를 많이 피는데 벌금이나 단속이 필요합니다,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","수원역 환승센터 1층의 불법주차 및 흡연, 쓰레기 투기 개선",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",대형마트 휴무제 폐지,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",주거안전,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",나무를 많이 심었으면 좋겠습니다 공공분야 채용비리 좀 없애고 계약직대신 정규직일자리나 많이 만들어요,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",교통난 해소,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",청년층 주거문제,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",폭 넓은 복지,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",재건축 불법적 요인 제거에 시정 참여,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",영통 쓰레기소각장 이전 및 냄새 나지않도록 조치해주시요,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",아동 육아 관련,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",소아 응급실 확대,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",민원해결의 신속성및 투명성,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",평소 규제개혁에 많은 관심이 있습니다. 그러나 기초자치단체가 해결할 수 있는 것이 있을지 의문입니다. 대부분 법률적 규제로 묶여 있는 것이 대부분이기에 행정력 낭비일수 있겠다는 생각이 듭니다.,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",-,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",교통체증. 불법운전 오토바이,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",경기침체 해소필요 소상공인 살리기위한 세분화된 정책 세워주세요,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",민생 절차상 복잡한 행정 들이 간소화되길,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",물가 상승,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",다자녀 혜택,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",증여세 완화,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",상속세 세율 조절이 필요합니다,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",자동차 취득세 감면,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",대형마트 강제휴무 폐지,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",3차 대학병원 진료 진입장벽 규제가 해소되면 좋겠어요.,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",골목길 주차 단속 완화가 필요합니다ㅠㅠ 먹고 살기 위해서 배달을 하는데 너무 딱지를 자주 끊어서 정말 힘듭니다..오래 장기간 주차하는것도 아니고 겨우 몇분인데 그 사이에 딱지를 끊으니까 정말 힘들더라구요,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",전기차 보조금 확대,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",유류세 인하,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",주식양도세 완화,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",대출 규제 완화,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",전기요금 누진세 구간 확대,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",상속세 인하+공제 확대,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",아파트 취등록세 인하 및 조절,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","학원비, 교육비 절감을 위해 학교가 개혁되어야한다고 본다. 학부모의 능력이 아닌 학교의 전문성 몰입형 교육, 디지털 정보화로 학교 안에서 아이들이 많은 정보와 경험을 할 수 있는 기회를 더 쏟아주어야 학고 선생님이 오롯이 시책임지는 것이 아닌 경력단절, 시니어들의 학교교육 참여로 학생들의 인성부터 많은 산경험의 노하우를 학교생활 속에서 주변어른들에게 규범, 예의, 효와 등 인성과 함께 지식정보를 쌓을 수 있는 교육. 학교안 교육의 전문화를 위해 교육현장의 개선이 필요할 것 같다. 학원이 아닌 학교공교육의 부활로 가정의 교육비 격차를 줄이고 더이상 부모가 자식의 양육을 전적으로 지지랂도록 근심걱정을 덜어주여 출산의 두려움을 막아야한다",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",주거안정및 육아 돌봄 지원,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",수원에서 서울로 출퇴근하는 시민수가 높습니다. 교통 해결이 시급합니다.,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","아파트 사이에 있는 신호등. 불필요한 시간대 깜빡이신호등 또는 교통량적은곳 원형회전교차로 확대로 정차하지않음으로 발생되는 차량의 기름. 시간, 공해로 부터보호",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",공원에서 흡연문제로 담배연기때문에 괴로워요,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",복합인허가 원스톱 추진,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","바닥에 보도블럭 갈라짐, 울퉁불퉁함 그리고 미끄러운 길이나 웅덩이가 많이 생기는 곳 해결",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",만족,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",저소득층자 지역의료보험미납시에 무리한 은행압류로 생활정지당함 60세이상에게만 코로나 약 처방 관련있는지 모르겠으나 생각나는거 적었습니다,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",장애인 복지,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",집값 안정화 필요,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",규제라기엔 좀 그런가 싶은데.. 대중교통 확대 및 개선. 차가 없으니 도무지 이직을 할 수가 없다.,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",감사합니다,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",건축,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",소통,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",새빛돌봄의 대상자 확대,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",다음,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",공군 비행장 이전,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",ㅣ인가구 ᆢ미혼자 등 혼자사는 사람들에 대한 주거복지와직업등이 해소되었으면합니다ㆍ,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",건축규제,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",의견없으,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","구도심 슬럼화 방지를 위한 리모델링이나 리디자인, 주차공간확보를 위한 주차장사업",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",CBD 일정 내 완료,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",세금 걷을때 내가 직접 세금내러 가도 너무 불친절하다. 세금 납부에 대한 편의성이 더욱 높아져야한다. 비행장 이전은 서수원의 미래다. 비행장 소음으로 몇십년간 피해를 수원은 제대로 보상받지 못했다.,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",물가안정과 일자리창출,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",특별히 해당사항이 없습니다,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",스타필드앞 교통대책,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",거주자 우선주차와 일방통행 지정 해제 특히 정자시장 주차장입구는 일방통이라 양쪽어 거주자 우선 주차구역이라 차가 지날때 사람들의 통행이 매우 불편하다 또한 입구가 일방통행이라 불펼하고 사고율이 높은 시장통을 지나는 힘들고 불편한게 현실이다 거주자우선을 없애고 입구와 출구를 한곳으로 한다면 사람이 지나다니는 시장통을 가지않아도 된다 꼭 해소되간 바란다,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",홀로 생활하는 사람들을 위한 병의원 방문 지원,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",잘은 모르지만 자영업자를 위한 내용이 도움이 될 것 같다,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",공공기관의 공기를 개방 창업자 등의 업무 거점으로,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",수원페이를 명절이있는달과 5월가정의달은 인센티브를 더 올려야한다,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",주거문제,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",오랜 전통에 000스포츠센터가 행정 서류에 의해서 폐쇄가 되었습니다. 수원시에서 운영하는 스포츠센터가 건립되었으면 좋겠습니다.,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",일자리 창출 미리 계획되어있던 사이언스파크 등을 확실하게 추진했으면 좋겠다,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",부탁합니다,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",예전에 공관을 시민들이 이용할 수 있게끔 해주었는데 이재명때문에 이용못하게 했었음. 복지차원에서 다시 시민들에게 이용혜택을 주었으면 좋겠네요. 무료웨딩홀 대여라던지..,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",노인 장애우 복지,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",생활고로 힘듬이들에게 갑질하는 행위,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","1.나혜석거리 주차문제 해결 2. 지역축제가 더 늦은 시각까지 운영되면, 자영업자들도 축제를 즐길수 있을 것 같습니다. 3. 외국인(근로자) 관리부서의 부활 및 운영 - 안산만큼 수원시에도 외국인이 많은데 왜 (경찰청)부서가 축소되고 이전했는지 알고 싶습니다.",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",좋다,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",교통체중과 주차관련,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",청년계층 지원,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",비행장 소음,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","쇼핑몰 부근 교통 체증 해소, 대형마트 휴업일 폐지",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",수원은 노후화가 많이 되었다. 노후화된 주변 안전장치 점검및 재정비가 필요하다.우리아파트도 엘리베이터공사를했다. 1999년에 지어져서 이젠 점점 고칠곳이 더많아졌다,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",다양한 복지,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",기업이 많이 생겨야해요,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",노인복지주택 일번주택 전환,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",쓰레기 분리수거 기준 통일 인터넷 검색하면 행정 구역마다 기준이 다 달라서 분리수거에 어려움을 겪습니다 길거리 쓰레기통 설치 길거리에 쓰레기통이 너무 없어서 불편합니다,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",경제안정,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","교통체제,빈곤층 문제",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",규제 최소화,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","화성동탄경찰서 유죄추정과 강압수사 사태로 인해 경찰과 국가권력에 대한 불신이 늘어나고 있습니다. 수원시에 소재하는 경기남부경찰청 소속 서에서 일어난 사태인만큼, 옆동네 일이 아니라 우리도 당할 수 있다는 위기의식을 갖고, 경찰의, 특히 여성청소년 관련 수사팀들의, 유죄추정과 강압수사에 무고한 시민이 대처할 수 있는 방안과 시스템이 마련되어, 무고하다면 억울한 일이 생기지 않도록 힘써주시면 감사드리겠습니다.",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",공군비행장 이전_고도제한 완화.주택가 소음 완화 영통쓰레기소각장 이전,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",어린이집원장과 유치원장의 비리 방치(간혹 담당공무원분께서 뇌물 드셨나 하는 생각이 들때가 너무 많음) 제대로 해 주십시요 꼭 부탁드립니다,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",수원페이 확대,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",대형마트 휴무 폐지,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",청년들 주거문제,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","세자녀 이상 다자녀에대한 혜택을 강화해주십시요 수원시가 인구가많다고 너무 아이들에대한 대책이 없습니다. 자녀가 많은 가구에 중학교 우선지정권, 돌봄교실 우선권 등 혜택을 검토해주세요",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",타지역에서는 활발하게 진행되고 있는 바우처(보건위생의 기본인 목욕)사업이 효의 도시라는 수원에서는 시작도 하지 않고 있는것이 타지역과 비교될 때 속상함을 넘어 화가 날 때가 있다. 업소와 상생하면서 경로를 비롯한 취약계층 등에 혜택을 주는 정책을 만들기를 바래본다.,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","세금인하, 미취업 청년 지원",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",공동주택내 어린이보호시설 증축등 규제 완화,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","무분별한 쓰레기 투기, 특히 수원역근처 쓰레기들 때문에 너무 스트레스가 많음. 단속이 필요하다. 금연구역이라고 표시된곳에서 담배버리고, 커피컵이나 캔들이 너무 버려져있어 정말 낯뜨겁다.",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",노후지구 개발,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",수원의 경제가 활성화될수 있는 민생 추진을 요망합니다.,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",취약계층의 아동들의 복지 한부모가정의 복지,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",주차단속 완화,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",일자리창출,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",수원비행장 이전 및 서수원 지역 지하철 확충,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",서울-경기 기후동행카드 시스템 합치기,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",수고하세요,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",고도제한,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",복지,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",수원 시내 대중교통 대부분 배차도 너무 길고 수원 내에서 이동해도 한시간 넘게 걸리는 경우가 태반이라 아예 다른 도시로 나가게 됩니다.,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",ㅅ,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","전통시장확대 물가인하,교통비등인하조정 등",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","교통문제, 대형 쇼핑몰이 생긴 후 근거리 주민은 몰리는 차량으로인해 교통체증을 느끼고 있음",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",다세대주택 발코니(베란다) 설치하게 해 주세요,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","버스 증원, 심야버스 증축, 서울로 빠르게 가는 버스가 생기면 좋겠어요(사당, 강남 등 정류장 10개 미만으로 빠르게 도착 가능한 버스)",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",ㆍ,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","장애인, 의료취약계층 복지",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",복지 사각지대에 놓인 분들을 도와주셨으면 좋겠습니다,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",대중교통의 적절한 배치,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",택지개발지역 지름길이 없어 돌아기는 길들이 불편함,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",발달느린아이 키우기너무힘들어요 갖은게없다보니 맞벌이하면 지원도하나도못받고 돈은너무많이들고,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",북수원 그린벌트지역 해제 검토,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",환경과복지,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",신분당선 조기 준공,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",장애인 편의시설,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",경제불균형,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",다음단계,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",오래된 아파트 재건축 관련 규제,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",노후일자리를 늘려주셨으면합니다,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",자업업자들의 세금부담을 달어주어씅면 좋겠음,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",병원ㆍ약국ㆍ소아과 문제해결,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",심야 안전귀가,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",낙후지역 재개발 혹은 정비,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",취약계층 돌봄,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",환경오염 문제,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",Gtx신속추진 재개발신속추진 신축아파트안전진단철저 전기자동차안전문제,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",정신과약도 실비보험 청구가능하도록 규제해소 되었으면 좋겠습니다.,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","환경, 인도, 도로 정비-수원 도시 곳곳 쓰레기가 널려있고 인도에는 풀이 자라 무성하고 전체적으로 관리되지 않고 있음 실내 공간(마트, 쇼핑몰 등) 애완동물 출입금지-실내 애완동물 출입 시 냄새와 동물의 마킹활동 배변 활동이 완벽하게 청소되지 않아 비위생적 임",1
